text,label
"DATABASE MANAGEMENT SYSTEMS — LECTURE NOTES
Unit 4: SQL and Transactions
Date: 23/2/2024

============================================================
CHAPTER OVERVIEW
============================================================

This unit covers fundamental concepts of SQL in the context of database management systems.
By the end of this unit, students should be able to:
• Explain the concept of SQL and its significance
• Differentiate between ACID and transaction
• Apply theoretical concepts to solve problems
• Analyze real-world scenarios involving SQL

────────────────────────────────────────────────────────────
TOPIC 1: INTRODUCTION TO SQL
────────────────────────────────────────────────────────────

Definition:
A SQL is defined as an algorithm that systematically explores nodes in a graph structure.

Key Properties:
1. Efficiency — must satisfy all SQL requirements
2. Scalability — performance under increasing load
3. Isolation — behavior in failure scenarios

Example:
Consider a system with 7 processes/nodes. The SQL operates
as follows:
Step 1: Initialize the SQL with default parameters
Step 2: Apply ACID to determine priority/order
Step 3: Execute the operation while maintaining transaction invariants
Step 4: Verify correctness using post-conditions

────────────────────────────────────────────────────────────
TOPIC 2: ACID VS TRANSACTION
────────────────────────────────────────────────────────────

Comparison Table:
┌─────────────────┬───────────────────────┬───────────────────────┐
│ Parameter        │ ACID                  │ transaction           │
├─────────────────┼───────────────────────┼───────────────────────┤
│ Complexity      │ O(n log n)            │ O(n²)                 │
│ Space           │ O(n)                  │ O(1)                  │
│ Use Case        │ Large datasets        │ Small datasets        │
│ Stability       │ Stable                │ Not stable            │
└─────────────────┴───────────────────────┴───────────────────────┘

Important Note: ACID is preferred when memory is not a constraint and speed is critical.

────────────────────────────────────────────────────────────
TOPIC 3: ALGORITHMS & COMPLEXITY ANALYSIS
────────────────────────────────────────────────────────────

Algorithm — Sql:
```
function SQL(input):
    if input is empty:
        return null
    
    result = initialize()
    for each element in input:
        process(element)
        update(result)
    
    return result
```

Time Complexity: O(n)
Space Complexity: O(n)
Best Case: O(log n)
Worst Case: O(n)

────────────────────────────────────────────────────────────
PRACTICE QUESTIONS
────────────────────────────────────────────────────────────

1. [2 marks] Define SQL and list its properties.

2. [4 marks] Compare and contrast ACID with transaction using suitable examples.

3. [6 marks] Given a scenario with 4 concurrent operations, trace the execution
   of SQL step by step.

4. [8 marks] Design an efficient algorithm using SQL for the following problem:
   [Problem description with constraints and expected output]

5. [Previous Year Question 2022] Explain the trade-offs between ACID and
   transaction. When would you choose one over the other? (8 marks)

────────────────────────────────────────────────────────────
IMPORTANT FORMULAE
────────────────────────────────────────────────────────────

1. Efficiency = (Useful Work Done) / (Total Resources Used)
2. Throughput = (Number of Processes Completed) / (Time Period)  
3. Waiting Time = Completion Time - Burst Time - Arrival Time
4. Turnaround Time = Completion Time - Arrival Time

────────────────────────────────────────────────────────────
REFERENCES
────────────────────────────────────────────────────────────

1. Silberschatz, Galvin, Gagne — ""Database Management Systems"", 10th Edition, Wiley
2. NPTEL Video Lectures — Database Management Systems by Prof. Meera Joshi, IIT Bombay
3. GeeksForGeeks — SQL tutorials
4. Previous year question papers — IIT Delhi 2020",college_notes
"CURRICULUM VITAE

Vikram Nair
Email: vikram.nair@gmail.com
Phone: +91-9056061866
LinkedIn: linkedin.com/in/vikramnair
GitHub: github.com/vikram551

OBJECTIVE
Motivated software engineer with 4+ years of experience in full-stack development
and machine learning. Seeking a challenging role at a dynamic organization to apply skills
in software development and contribute to innovative projects.

EDUCATION
Bachelor of Engineering in Computer Science
Mumbai University, 2016–2020
CGPA: 7.03/10

SKILLS
Technical Skills: Java, Power BI, Deep Learning, Azure, React
Tools & Technologies: Kubernetes
Languages: English (Fluent), Hindi, Telugu

WORK EXPERIENCE

Software Engineer | Infosys | 2020–Present
- Developed and maintained RESTful APIs using Python and Django framework
- Collaborated with cross-functional teams to deliver projects on time
- Improved system performance by 25% through code optimization
- Mentored 2 junior developers and conducted code reviews

Intern | Amazon India | 2019–2020
- Worked on machine learning models for predictive analytics
- Built data pipelines using Apache Spark and Pandas
- Created dashboards in Tableau for business intelligence reporting

PROJECTS
E-commerce Recommendation Engine
- Built using Azure and Java
- Achieved 98% accuracy in predictions
- Deployed on AWS EC2

CERTIFICATIONS
- Google Cloud Associate
- Oracle Java SE

ACHIEVEMENTS
- Smart India Hackathon 2023 Finalist
- Kaggle Expert

REFERENCES
Available upon request",resume
"LABORATORY REPORT

Experiment Name: Simple Harmonic Motion Analysis
Subject: Physics Lab
Student Name: Divya Kumar
Roll Number: 203906
Batch: B2
Date of Experiment: 24/10/2024
Date of Submission: 24/10/2024

AIM / OBJECTIVE:
To verify and study simple harmonic motion analysis and to understand the relationship between
oscillation and frequency under controlled conditions.

THEORY / BACKGROUND:
Simple Harmonic Motion Analysis is a fundamental concept in Physics. According to the theoretical framework,
oscillation is directly proportional to frequency
when amplitude remains constant. This relationship can be expressed
mathematically and verified through controlled experimentation.

APPARATUS / MATERIALS REQUIRED:
1. Beaker (500mL)
2. Connecting wires
3. Resistors (various values)
4. Multimeter
5. LED indicators

PROCEDURE:
1. Set up the apparatus as shown in the circuit/experimental diagram.
2. Ensure all connections are secure and the circuit is properly grounded.
3. Gradually vary oscillation from minimum to maximum range.
4. For each setting, record the corresponding frequency.
5. Repeat each reading 4 times to minimize random errors.
6. Tabulate all observations carefully.
7. Plot the graph of oscillation vs frequency.

OBSERVATIONS:

    S.No.     oscillation     frequency      
    ────────────────────────────────────────
    1         9.38          1.84
    2         3.69          4.32
    3         4.41          1.61
    4         4.85          5.95
    5         3.64          2.21
    6         7.25          3.47
    7         5.74          5.72

CALCULATIONS:
Mean value = 3.589
Standard Deviation = 1.671
Percentage Error = 3.25%

GRAPH:
A graph of oscillation vs frequency was plotted.
The graph shows a sinusoidal relationship,
confirming the theoretical prediction.

RESULT:
The experiment successfully verified Simple Harmonic Motion Analysis. The experimentally obtained value of
amplitude = 43.278 N/m
The theoretical value = 26.706
Percentage error = 2.92%

SOURCES OF ERROR:
1. Instrumental errors due to limited precision of measuring instruments
2. Random errors due to fluctuations in oscillation
3. Human parallax error during reading
4. Contact resistance in connections (for electrical experiments)

CONCLUSION:
The experiment was performed successfully. The results confirm the theoretical relationship
between oscillation and frequency. The percentage
error of 3.15% is within acceptable limits, indicating accurate
experimental technique.

PRECAUTIONS:
1. All readings were taken after the instrument had stabilized.
2. The experiment was conducted under constant room temperature (23°C).
3. All glassware was cleaned and dried before use.

Signature of Student: _______________     Signature of Lab Instructor: _______________",lab_report
"MACHINE LEARNING — LECTURE NOTES
Unit 6: Neural Networks
Date: 15/12/2024

============================================================
CHAPTER OVERVIEW
============================================================

This unit covers fundamental concepts of perceptron in the context of machine learning.
By the end of this unit, students should be able to:
• Explain the concept of perceptron and its significance
• Differentiate between backpropagation and gradient descent
• Apply theoretical concepts to solve problems
• Analyze real-world scenarios involving perceptron

────────────────────────────────────────────────────────────
TOPIC 1: INTRODUCTION TO PERCEPTRON
────────────────────────────────────────────────────────────

Definition:
A perceptron is defined as a mechanism for managing shared resources in a concurrent environment.

Key Properties:
1. Efficiency — must satisfy all perceptron requirements
2. Scalability — performance under increasing load
3. Durability — behavior in failure scenarios

Example:
Consider a system with 5 processes/nodes. The perceptron operates
as follows:
Step 1: Initialize the perceptron with default parameters
Step 2: Apply backpropagation to determine priority/order
Step 3: Execute the operation while maintaining gradient descent invariants
Step 4: Verify correctness using post-conditions

────────────────────────────────────────────────────────────
TOPIC 2: BACKPROPAGATION VS GRADIENT DESCENT
────────────────────────────────────────────────────────────

Comparison Table:
┌─────────────────┬───────────────────────┬───────────────────────┐
│ Parameter        │ backpropagation       │ gradient descent      │
├─────────────────┼───────────────────────┼───────────────────────┤
│ Complexity      │ O(n log n)            │ O(n²)                 │
│ Space           │ O(n)                  │ O(1)                  │
│ Use Case        │ Large datasets        │ Small datasets        │
│ Stability       │ Stable                │ Not stable            │
└─────────────────┴───────────────────────┴───────────────────────┘

Important Note: backpropagation is preferred when stability of equal elements must be preserved.

────────────────────────────────────────────────────────────
TOPIC 3: ALGORITHMS & COMPLEXITY ANALYSIS
────────────────────────────────────────────────────────────

Algorithm — Perceptron:
```
function perceptron(input):
    if input is empty:
        return null
    
    result = initialize()
    for each element in input:
        process(element)
        update(result)
    
    return result
```

Time Complexity: O(log n)
Space Complexity: O(n)
Best Case: O(log n)
Worst Case: O(n)

────────────────────────────────────────────────────────────
PRACTICE QUESTIONS
────────────────────────────────────────────────────────────

1. [2 marks] Define perceptron and list its properties.

2. [4 marks] Compare and contrast backpropagation with gradient descent using suitable examples.

3. [6 marks] Given a scenario with 5 concurrent operations, trace the execution
   of perceptron step by step.

4. [8 marks] Design an efficient algorithm using perceptron for the following problem:
   [Problem description with constraints and expected output]

5. [Previous Year Question 2022] Explain the trade-offs between backpropagation and
   gradient descent. When would you choose one over the other? (8 marks)

────────────────────────────────────────────────────────────
IMPORTANT FORMULAE
────────────────────────────────────────────────────────────

1. Efficiency = (Useful Work Done) / (Total Resources Used)
2. Throughput = (Number of Processes Completed) / (Time Period)  
3. Waiting Time = Completion Time - Burst Time - Arrival Time
4. Turnaround Time = Completion Time - Arrival Time

────────────────────────────────────────────────────────────
REFERENCES
────────────────────────────────────────────────────────────

1. Silberschatz, Galvin, Gagne — ""Machine Learning"", 10th Edition, Wiley
2. NPTEL Video Lectures — Machine Learning by Prof. Meera Joshi, IIT Madras
3. GeeksForGeeks — perceptron tutorials
4. Previous year question papers — Amity University 2021",college_notes
"GRAPH NEURAL NETWORKS FOR FRAUD DETECTION

Meera Joshi¹, Vikram Nair²
¹Department of Computer Science, IIT Delhi
²Department of Data Science, NIT Trichy

Abstract—
This paper presents a novel approach to graph neural networks for fraud detection using state-of-the-art machine learning
techniques. We propose a framework that addresses key challenges in FinTech by leveraging
GNN architectures. Experimental results on benchmark datasets demonstrate
that our method achieves superior performance compared to existing baselines, with an improvement
of 15% in accuracy and 31% reduction in computational overhead.
Our ablation study confirms the contribution of each component.

Keywords— GNN, node classification, transactions, neural networks, fintech, benchmark evaluation

I. INTRODUCTION

The rapid advancement of artificial intelligence has enabled significant breakthroughs in FinTech.
Traditional approaches suffer from limitations including high computational cost, lack of scalability,
and poor generalization to unseen data. Recent works [1,2,3] have attempted to address these challenges
using deep learning, but remain constrained by data availability and model interpretability.

In this paper, we make the following contributions:
(1) We propose a novel GNN-based architecture optimized for FinTech
(2) We introduce a training strategy that reduces overfitting by 24%
(3) We conduct extensive experiments on 3 benchmark datasets
(4) We release our code and pre-trained models for reproducibility

II. RELATED WORK

Several approaches have been proposed for graph neural networks for fraud detection. Smith et al. [1] introduced a CNN-based
method achieving 78% accuracy on standard benchmarks. Lee et al. [2] proposed
an attention mechanism that improves feature extraction but requires 5x more
parameters. Wang et al. [3] applied transfer learning from ImageNet, achieving state-of-the-art
results on domain-specific tasks. Our work differs by addressing computational efficiency without
sacrificing performance.

III. METHODOLOGY

Our proposed framework consists of three main components:

A. Feature Extraction Module
We utilize a modified EfficientNet-B4
backbone pre-trained on ImageNet for robust feature
extraction. The backbone is fine-tuned with a learning rate of 0.001.

B. Classification Head
A 2-layer MLP with dropout (p=0.4) is attached
to the backbone output. We use GELU activations.

C. Training Objective
We optimize using AdaFactor with weight decay
0.0001. The loss function is cross-entropy combined with a
regularization term λ=0.1.

IV. EXPERIMENTS

Datasets: We evaluate on 3 public benchmarks.
Implementation: PyTorch 2.0, NVIDIA A100 GPU, batch size 16.

Results: Our method achieves 87.3% accuracy on the primary benchmark,
outperforming baselines by 5%. Inference time is 40ms per sample.

V. CONCLUSION

We presented a novel approach to graph neural networks for fraud detection demonstrating significant improvements over
state-of-the-art methods. Future work will explore zero-shot generalization.

REFERENCES
[1] A. Smith et al., ""Deep Learning for FinTech,"" IEEE CVPR, 2019.
[2] B. Lee et al., ""Attention Mechanisms in GNN,"" NeurIPS, 2020.
[3] C. Wang et al., ""Transfer Learning Survey,"" IEEE TPAMI, 2021.",research_paper
"LABORATORY REPORT

Experiment Name: Titration of Acids and Bases
Subject: Chemistry Lab
Student Name: Rohan Gupta
Roll Number: 201644
Batch: B2
Date of Experiment: 22/4/2024
Date of Submission: 22/4/2024

AIM / OBJECTIVE:
To verify and study titration of acids and bases and to understand the relationship between
molarity and equivalence point under controlled conditions.

THEORY / BACKGROUND:
Titration of Acids and Bases is a fundamental concept in Chemistry. According to the theoretical framework,
molarity is directly proportional to equivalence point
when pH remains constant. This relationship can be expressed
mathematically and verified through controlled experimentation.

APPARATUS / MATERIALS REQUIRED:
1. Oscilloscope
2. Breadboard
3. IC 7408
4. Multimeter
5. Rheostat

PROCEDURE:
1. Set up the apparatus as shown in the circuit/experimental diagram.
2. Ensure all connections are secure and the circuit is properly grounded.
3. Gradually vary molarity from minimum to maximum range.
4. For each setting, record the corresponding equivalence point.
5. Repeat each reading 3 times to minimize random errors.
6. Tabulate all observations carefully.
7. Plot the graph of molarity vs equivalence point.

OBSERVATIONS:

    S.No.     molarity        equivalence point
    ────────────────────────────────────────
    1         7.26          9.07
    2         6.68          4.23
    3         1.76          6.7
    4         7.62          2.26
    5         2.74          7.48
    6         6.34          5.4
    7         1.57          5.86

CALCULATIONS:
Mean value = 5.857
Standard Deviation = 2.052
Percentage Error = 0.72%

GRAPH:
A graph of molarity vs equivalence point was plotted.
The graph shows a linear relationship,
confirming the theoretical prediction.

RESULT:
The experiment successfully verified Titration of Acids and Bases. The experimentally obtained value of
pH = 41.145 mol/L
The theoretical value = 80.903
Percentage error = 3.37%

SOURCES OF ERROR:
1. Instrumental errors due to limited precision of measuring instruments
2. Random errors due to fluctuations in molarity
3. Human parallax error during reading
4. Contact resistance in connections (for electrical experiments)

CONCLUSION:
The experiment was performed successfully. The results confirm the theoretical relationship
between molarity and equivalence point. The percentage
error of 2.35% is within acceptable limits, indicating accurate
experimental technique.

PRECAUTIONS:
1. All readings were taken after the instrument had stabilized.
2. The experiment was conducted under constant room temperature (27°C).
3. All glassware was cleaned and dried before use.

Signature of Student: _______________     Signature of Lab Instructor: _______________",lab_report
"TAX INVOICE

INVOICE NUMBER: INV-3739
Invoice Date: 10/8/2024
Due Date: 26/2/2024
Payment Terms: Net 30

FROM:
Cognizant
123, Tech Park, Whitefield
Bangalore - 560066, Karnataka, India
GSTIN: 29ABCDE1234F1Z5
Email: billing@cognizant.com

BILL TO:
PQR Enterprises Pvt Ltd
456, Business Hub, Andheri East
Mumbai - 400059, Maharashtra, India
GSTIN: 27XYZAB5678G2H6

DESCRIPTION OF SERVICES:
──────────────────────────────────────────────────────────────────────
  Item Description                             Qty    Unit Rate      Amount
──────────────────────────────────────────────────────────────────────
  Machine Learning Implementation             32        5000        160000
  Security Audit                              77        2500        192500
  Data Analytics                              59         500         29500
  Cloud Infrastructure                        39         500         19500
──────────────────────────────────────────────────────────────────────

SUBTOTAL:                                               INR 401,500.00
GST @12%:                                               INR  48,180.00
──────────────────────────────────────────────────────────────────────
TOTAL AMOUNT DUE:                                       INR 449,680.00
──────────────────────────────────────────────────────────────────────

PAYMENT DETAILS:
Bank: SBI
Account Number: 95219080589
IFSC Code: UTIB0003456
Account Type: Current

NOTES:
1. Payment due within 30 days of invoice date.
2. Late payment will attract interest @2% per month.
3. Please quote invoice number in all correspondence.
4. This is a computer-generated invoice and does not require a signature.

Thank you for your business!",invoice
"SOFTWARE ENGINEERING — LECTURE NOTES
Unit 3: Design Patterns
Date: 19/1/2024

============================================================
CHAPTER OVERVIEW
============================================================

This unit covers fundamental concepts of MVC in the context of software engineering.
By the end of this unit, students should be able to:
• Explain the concept of MVC and its significance
• Differentiate between singleton and factory
• Apply theoretical concepts to solve problems
• Analyze real-world scenarios involving MVC

────────────────────────────────────────────────────────────
TOPIC 1: INTRODUCTION TO MVC
────────────────────────────────────────────────────────────

Definition:
A MVC is defined as an algorithm that systematically explores nodes in a graph structure.

Key Properties:
1. Correctness — must satisfy all MVC requirements
2. Scalability — performance under increasing load
3. Isolation — behavior in failure scenarios

Example:
Consider a system with 6 processes/nodes. The MVC operates
as follows:
Step 1: Initialize the MVC with default parameters
Step 2: Apply singleton to determine priority/order
Step 3: Execute the operation while maintaining factory invariants
Step 4: Verify correctness using post-conditions

────────────────────────────────────────────────────────────
TOPIC 2: SINGLETON VS FACTORY
────────────────────────────────────────────────────────────

Comparison Table:
┌─────────────────┬───────────────────────┬───────────────────────┐
│ Parameter        │ singleton             │ factory               │
├─────────────────┼───────────────────────┼───────────────────────┤
│ Complexity      │ O(n log n)            │ O(n²)                 │
│ Space           │ O(n)                  │ O(1)                  │
│ Use Case        │ Large datasets        │ Small datasets        │
│ Stability       │ Stable                │ Not stable            │
└─────────────────┴───────────────────────┴───────────────────────┘

Important Note: singleton is preferred when memory is not a constraint and speed is critical.

────────────────────────────────────────────────────────────
TOPIC 3: ALGORITHMS & COMPLEXITY ANALYSIS
────────────────────────────────────────────────────────────

Algorithm — Mvc:
```
function MVC(input):
    if input is empty:
        return null
    
    result = initialize()
    for each element in input:
        process(element)
        update(result)
    
    return result
```

Time Complexity: O(n)
Space Complexity: O(n²)
Best Case: O(1)
Worst Case: O(n)

────────────────────────────────────────────────────────────
PRACTICE QUESTIONS
────────────────────────────────────────────────────────────

1. [2 marks] Define MVC and list its properties.

2. [4 marks] Compare and contrast singleton with factory using suitable examples.

3. [6 marks] Given a scenario with 3 concurrent operations, trace the execution
   of MVC step by step.

4. [8 marks] Design an efficient algorithm using MVC for the following problem:
   [Problem description with constraints and expected output]

5. [Previous Year Question 2022] Explain the trade-offs between singleton and
   factory. When would you choose one over the other? (8 marks)

────────────────────────────────────────────────────────────
IMPORTANT FORMULAE
────────────────────────────────────────────────────────────

1. Efficiency = (Useful Work Done) / (Total Resources Used)
2. Throughput = (Number of Processes Completed) / (Time Period)  
3. Waiting Time = Completion Time - Burst Time - Arrival Time
4. Turnaround Time = Completion Time - Arrival Time

────────────────────────────────────────────────────────────
REFERENCES
────────────────────────────────────────────────────────────

1. Silberschatz, Galvin, Gagne — ""Software Engineering"", 10th Edition, Wiley
2. NPTEL Video Lectures — Software Engineering by Prof. Neha Agarwal, IIT Madras
3. GeeksForGeeks — MVC tutorials
4. Previous year question papers — IIT Delhi 2021",college_notes
"TAX INVOICE

INVOICE NUMBER: INV-9920
Invoice Date: 8/8/2024
Due Date: 12/3/2024
Payment Terms: Net 30

FROM:
Cognizant
123, Tech Park, Whitefield
Bangalore - 560066, Karnataka, India
GSTIN: 29ABCDE1234F1Z5
Email: billing@cognizant.com

BILL TO:
MNO Technologies Pvt Ltd
456, Business Hub, Andheri East
Mumbai - 400059, Maharashtra, India
GSTIN: 27XYZAB5678G2H6

DESCRIPTION OF SERVICES:
──────────────────────────────────────────────────────────────────────
  Item Description                             Qty    Unit Rate      Amount
──────────────────────────────────────────────────────────────────────
  Data Analytics                              93         500         46500
  Software Development Services               85        2000        170000
  Software Development Services               31        1000         31000
  IT Consulting                               13        2500         32500
──────────────────────────────────────────────────────────────────────

SUBTOTAL:                                               INR 280,000.00
GST @5%:                                               INR  14,000.00
──────────────────────────────────────────────────────────────────────
TOTAL AMOUNT DUE:                                       INR 294,000.00
──────────────────────────────────────────────────────────────────────

PAYMENT DETAILS:
Bank: Axis Bank
Account Number: 40273834280
IFSC Code: HDFC0001234
Account Type: Current

NOTES:
1. Payment due within 30 days of invoice date.
2. Late payment will attract interest @2% per month.
3. Please quote invoice number in all correspondence.
4. This is a computer-generated invoice and does not require a signature.

Thank you for your business!",invoice
"SOFTWARE ENGINEERING — LECTURE NOTES
Unit 3: Design Patterns
Date: 18/5/2024

============================================================
CHAPTER OVERVIEW
============================================================

This unit covers fundamental concepts of MVC in the context of software engineering.
By the end of this unit, students should be able to:
• Explain the concept of MVC and its significance
• Differentiate between singleton and factory
• Apply theoretical concepts to solve problems
• Analyze real-world scenarios involving MVC

────────────────────────────────────────────────────────────
TOPIC 1: INTRODUCTION TO MVC
────────────────────────────────────────────────────────────

Definition:
A MVC is defined as a mechanism for managing shared resources in a concurrent environment.

Key Properties:
1. Efficiency — must satisfy all MVC requirements
2. Consistency — performance under increasing load
3. Isolation — behavior in failure scenarios

Example:
Consider a system with 8 processes/nodes. The MVC operates
as follows:
Step 1: Initialize the MVC with default parameters
Step 2: Apply singleton to determine priority/order
Step 3: Execute the operation while maintaining factory invariants
Step 4: Verify correctness using post-conditions

────────────────────────────────────────────────────────────
TOPIC 2: SINGLETON VS FACTORY
────────────────────────────────────────────────────────────

Comparison Table:
┌─────────────────┬───────────────────────┬───────────────────────┐
│ Parameter        │ singleton             │ factory               │
├─────────────────┼───────────────────────┼───────────────────────┤
│ Complexity      │ O(n log n)            │ O(n²)                 │
│ Space           │ O(n)                  │ O(1)                  │
│ Use Case        │ Large datasets        │ Small datasets        │
│ Stability       │ Stable                │ Not stable            │
└─────────────────┴───────────────────────┴───────────────────────┘

Important Note: singleton is preferred when memory is not a constraint and speed is critical.

────────────────────────────────────────────────────────────
TOPIC 3: ALGORITHMS & COMPLEXITY ANALYSIS
────────────────────────────────────────────────────────────

Algorithm — Mvc:
```
function MVC(input):
    if input is empty:
        return null
    
    result = initialize()
    for each element in input:
        process(element)
        update(result)
    
    return result
```

Time Complexity: O(n²)
Space Complexity: O(log n)
Best Case: O(n)
Worst Case: O(n²)

────────────────────────────────────────────────────────────
PRACTICE QUESTIONS
────────────────────────────────────────────────────────────

1. [2 marks] Define MVC and list its properties.

2. [4 marks] Compare and contrast singleton with factory using suitable examples.

3. [6 marks] Given a scenario with 5 concurrent operations, trace the execution
   of MVC step by step.

4. [8 marks] Design an efficient algorithm using MVC for the following problem:
   [Problem description with constraints and expected output]

5. [Previous Year Question 2022] Explain the trade-offs between singleton and
   factory. When would you choose one over the other? (8 marks)

────────────────────────────────────────────────────────────
IMPORTANT FORMULAE
────────────────────────────────────────────────────────────

1. Efficiency = (Useful Work Done) / (Total Resources Used)
2. Throughput = (Number of Processes Completed) / (Time Period)  
3. Waiting Time = Completion Time - Burst Time - Arrival Time
4. Turnaround Time = Completion Time - Arrival Time

────────────────────────────────────────────────────────────
REFERENCES
────────────────────────────────────────────────────────────

1. Silberschatz, Galvin, Gagne — ""Software Engineering"", 10th Edition, Wiley
2. NPTEL Video Lectures — Software Engineering by Prof. Divya Kumar, IIT Delhi
3. GeeksForGeeks — MVC tutorials
4. Previous year question papers — Mumbai University 2020",college_notes
"CURRICULUM VITAE

Rahul Verma
Email: rahul.verma@gmail.com
Phone: +91-7400560567
LinkedIn: linkedin.com/in/rahulverma
GitHub: github.com/rahul871

OBJECTIVE
Motivated software engineer with 1+ years of experience in full-stack development
and machine learning. Seeking a challenging role at a dynamic organization to apply skills
in software development and contribute to innovative projects.

EDUCATION
Bachelor of Engineering in Computer Science
IIT Delhi, 2020–2024
CGPA: 9.8/10

SKILLS
Technical Skills: React, Data Analysis, Node.js, Machine Learning, Pandas
Tools & Technologies: MongoDB, C++, Linux, Power BI
Languages: English (Fluent), Hindi, Tamil

WORK EXPERIENCE

Software Engineer | TechCorp India | 2024–Present
- Developed and maintained RESTful APIs using Python and Django framework
- Collaborated with cross-functional teams to deliver projects on time
- Improved system performance by 25% through code optimization
- Mentored 5 junior developers and conducted code reviews

Intern | Capgemini | 2023–2024
- Worked on machine learning models for predictive analytics
- Built data pipelines using Apache Spark and Pandas
- Created dashboards in Tableau for business intelligence reporting

PROJECTS
E-commerce Recommendation Engine
- Built using Linux and Machine Learning
- Achieved 98% accuracy in predictions
- Deployed on Azure

CERTIFICATIONS
- AWS Certified Developer
- TensorFlow Developer Certificate

ACHIEVEMENTS
- Best Paper Award at IEEE Conference
- CodeChef 3-star rated

REFERENCES
Available upon request",resume
"TAX INVOICE

INVOICE NUMBER: INV-2341
Invoice Date: 3/10/2024
Due Date: 4/1/2024
Payment Terms: Net 30

FROM:
Mindtree
123, Tech Park, Whitefield
Bangalore - 560066, Karnataka, India
GSTIN: 29ABCDE1234F1Z5
Email: billing@mindtree.com

BILL TO:
MNO Services Pvt Ltd
456, Business Hub, Andheri East
Mumbai - 400059, Maharashtra, India
GSTIN: 27XYZAB5678G2H6

DESCRIPTION OF SERVICES:
──────────────────────────────────────────────────────────────────────
  Item Description                             Qty    Unit Rate      Amount
──────────────────────────────────────────────────────────────────────
  Mobile App Development                      20        1000         20000
  API Development                             67        2000        134000
  IT Consulting                               88        1000         88000
──────────────────────────────────────────────────────────────────────

SUBTOTAL:                                               INR 242,000.00
GST @18%:                                               INR  43,560.00
──────────────────────────────────────────────────────────────────────
TOTAL AMOUNT DUE:                                       INR 285,560.00
──────────────────────────────────────────────────────────────────────

PAYMENT DETAILS:
Bank: Kotak Mahindra
Account Number: 20689434745
IFSC Code: UTIB0003456
Account Type: Current

NOTES:
1. Payment due within 30 days of invoice date.
2. Late payment will attract interest @1% per month.
3. Please quote invoice number in all correspondence.
4. This is a computer-generated invoice and does not require a signature.

Thank you for your business!",invoice
"SOFTWARE ENGINEERING — LECTURE NOTES
Unit 3: Design Patterns
Date: 8/5/2024

============================================================
CHAPTER OVERVIEW
============================================================

This unit covers fundamental concepts of MVC in the context of software engineering.
By the end of this unit, students should be able to:
• Explain the concept of MVC and its significance
• Differentiate between singleton and factory
• Apply theoretical concepts to solve problems
• Analyze real-world scenarios involving MVC

────────────────────────────────────────────────────────────
TOPIC 1: INTRODUCTION TO MVC
────────────────────────────────────────────────────────────

Definition:
A MVC is defined as a mechanism for managing shared resources in a concurrent environment.

Key Properties:
1. Efficiency — must satisfy all MVC requirements
2. Scalability — performance under increasing load
3. Atomicity — behavior in failure scenarios

Example:
Consider a system with 6 processes/nodes. The MVC operates
as follows:
Step 1: Initialize the MVC with default parameters
Step 2: Apply singleton to determine priority/order
Step 3: Execute the operation while maintaining factory invariants
Step 4: Verify correctness using post-conditions

────────────────────────────────────────────────────────────
TOPIC 2: SINGLETON VS FACTORY
────────────────────────────────────────────────────────────

Comparison Table:
┌─────────────────┬───────────────────────┬───────────────────────┐
│ Parameter        │ singleton             │ factory               │
├─────────────────┼───────────────────────┼───────────────────────┤
│ Complexity      │ O(n log n)            │ O(n²)                 │
│ Space           │ O(n)                  │ O(1)                  │
│ Use Case        │ Large datasets        │ Small datasets        │
│ Stability       │ Stable                │ Not stable            │
└─────────────────┴───────────────────────┴───────────────────────┘

Important Note: singleton is preferred when stability of equal elements must be preserved.

────────────────────────────────────────────────────────────
TOPIC 3: ALGORITHMS & COMPLEXITY ANALYSIS
────────────────────────────────────────────────────────────

Algorithm — Mvc:
```
function MVC(input):
    if input is empty:
        return null
    
    result = initialize()
    for each element in input:
        process(element)
        update(result)
    
    return result
```

Time Complexity: O(n log n)
Space Complexity: O(n)
Best Case: O(n)
Worst Case: O(n log n)

────────────────────────────────────────────────────────────
PRACTICE QUESTIONS
────────────────────────────────────────────────────────────

1. [2 marks] Define MVC and list its properties.

2. [4 marks] Compare and contrast singleton with factory using suitable examples.

3. [6 marks] Given a scenario with 6 concurrent operations, trace the execution
   of MVC step by step.

4. [8 marks] Design an efficient algorithm using MVC for the following problem:
   [Problem description with constraints and expected output]

5. [Previous Year Question 2022] Explain the trade-offs between singleton and
   factory. When would you choose one over the other? (8 marks)

────────────────────────────────────────────────────────────
IMPORTANT FORMULAE
────────────────────────────────────────────────────────────

1. Efficiency = (Useful Work Done) / (Total Resources Used)
2. Throughput = (Number of Processes Completed) / (Time Period)  
3. Waiting Time = Completion Time - Burst Time - Arrival Time
4. Turnaround Time = Completion Time - Arrival Time

────────────────────────────────────────────────────────────
REFERENCES
────────────────────────────────────────────────────────────

1. Silberschatz, Galvin, Gagne — ""Software Engineering"", 10th Edition, Wiley
2. NPTEL Video Lectures — Software Engineering by Prof. Arjun Sharma, IIT Delhi
3. GeeksForGeeks — MVC tutorials
4. Previous year question papers — IIT Delhi 2018",college_notes
